-51.22881,-30.02822,0
-51.22901,-30.02785,0
-51.2288,-30.02777,0
-51.22847,-30.02765,0
-51.22844,-30.02765,0
-51.22849,-30.02749,0
-51.22852,-30.02741,0
-51.22854,-30.02735,0
-51.22855,-30.02729,0
-51.22855,-30.02724,0
-51.22854,-30.02722,0
-51.22854,-30.02721,0
-51.22853,-30.02719,0
-51.22853,-30.02718,0
-51.22852,-30.02717,0
-51.22851,-30.02715,0
-51.22849,-30.02714,0
-51.22848,-30.02713,0
-51.22846,-30.02712,0
-51.22845,-30.02711,0
-51.22842,-30.0271,0
-51.22818,-30.02702,0
-51.22753,-30.02685,0
-51.22737,-30.02681,0
-51.22721,-30.02677,0
-51.22709,-30.02673,0
-51.22696,-30.02669,0
-51.22705,-30.02616,0
-51.22715,-30.02619,0
-51.22746,-30.0263,0
-51.22756,-30.02633,0
-51.22766,-30.02636,0
-51.22786,-30.0264,0
-51.22803,-30.02644,0
-51.22815,-30.02646,0
-51.22836,-30.02649,0
-51.22856,-30.02652,0
-51.2287,-30.02654,0
-51.22877,-30.02654,0
-51.22881,-30.02654,0
-51.22892,-30.02656,0
-51.22902,-30.02657,0
-51.22912,-30.02659,0
-51.22931,-30.02664,0
-51.22951,-30.0267,0
-51.22955,-30.02672,0
-51.22959,-30.02673,0
-51.22997,-30.02689,0
-51.23039,-30.02709,0
-51.2308,-30.02729,0
-51.231,-30.0274,0
-51.2312,-30.02751,0
-51.23142,-30.02761,0
-51.23164,-30.02772,0
-51.2318,-30.02779,0
-51.23185,-30.02781,0
-51.23187,-30.02782,0
-51.2319,-30.02784,0
-51.23207,-30.02792,0
-51.23229,-30.02802,0
-51.23251,-30.02813,0
-51.23274,-30.02824,0
-51.23297,-30.02835,0
-51.23342,-30.02858,0
-51.23387,-30.0288,0
-51.23407,-30.02889,0
-51.23427,-30.02899,0
-51.23474,-30.02922,0
-51.23521,-30.02945,0
-51.2356,-30.02965,0
-51.23565,-30.02968,0
-51.23599,-30.02984,0
-51.23623,-30.02996,0
-51.23649,-30.03007,0
-51.23658,-30.03011,0
-51.23692,-30.03029,0
-51.23762,-30.03063,0
-51.23777,-30.0307,0
-51.23795,-30.03078,0
-51.23815,-30.03087,0
-51.23834,-30.03098,0
-51.23843,-30.03105,0
-51.23849,-30.03111,0
-51.23861,-30.03126,0
-51.23892,-30.0317,0
-51.23918,-30.03207,0
-51.23965,-30.03274,0
-51.23987,-30.03304,0
-51.23996,-30.03315,0
-51.24001,-30.03324,0
-51.24013,-30.03342,0
-51.24018,-30.0335,0
-51.24025,-30.03362,0
-51.24053,-30.03417,0
-51.2407,-30.03461,0
-51.24072,-30.03465,0
-51.24092,-30.03512,0
-51.24103,-30.03537,0
-51.24116,-30.03574,0
-51.24127,-30.03604,0
-51.24133,-30.03631,0
-51.24132,-30.03651,0
-51.24133,-30.03653,0
-51.24134,-30.03657,0
-51.24135,-30.03663,0
-51.24136,-30.0367,0
-51.24136,-30.03676,0
-51.24135,-30.03684,0
-51.24134,-30.0369,0
-51.24136,-30.03735,0
-51.2413,-30.03943,0
-51.24129,-30.03966,0
-51.24127,-30.03995,0
-51.24127,-30.04012,0
-51.24125,-30.04025,0
-51.24123,-30.04039,0
-51.2412,-30.0405,0
-51.24113,-30.04072,0
-51.24106,-30.04086,0
-51.24097,-30.04103,0
-51.24084,-30.04123,0
-51.24069,-30.04142,0
-51.24048,-30.04162,0
-51.24032,-30.04175,0
-51.24017,-30.04185,0
-51.23993,-30.04199,0
-51.23979,-30.04205,0
-51.23962,-30.04212,0
-51.2394,-30.04219,0
-51.23924,-30.04223,0
-51.23918,-30.04224,0
-51.23889,-30.04229,0
-51.2381,-30.04236,0
-51.23705,-30.04244,0
-51.23628,-30.0425,0
-51.23588,-30.04254,0
-51.23569,-30.04257,0
-51.23502,-30.04263,0
-51.23482,-30.04264,0
-51.2345,-30.04266,0
-51.23348,-30.04275,0
-51.23342,-30.04277,0
-51.23295,-30.04302,0
-51.23277,-30.04315,0
-51.23262,-30.04333,0
-51.23257,-30.04341,0
-51.23251,-30.04351,0
-51.23246,-30.04362,0
-51.2324,-30.0438,0
-51.23238,-30.04393,0
-51.23238,-30.04405,0
-51.23238,-30.04415,0
-51.23239,-30.0442,0
-51.23246,-30.0448,0
-51.23248,-30.04502,0
-51.23258,-30.04582,0
-51.23263,-30.04649,0
-51.23268,-30.04701,0
-51.23271,-30.04725,0
-51.23275,-30.04774,0
-51.23277,-30.0479,0
-51.23281,-30.04827,0
-51.23287,-30.04884,0
-51.23279,-30.04986,0
-51.23267,-30.05084,0
-51.23247,-30.05224,0
-51.23244,-30.05246,0
-51.23242,-30.05263,0
-51.23241,-30.0528,0
-51.2324,-30.05288,0
-51.23239,-30.05322,0
-51.23239,-30.05342,0
-51.2324,-30.05352,0
-51.23241,-30.05367,0
-51.23246,-30.0541,0
-51.23252,-30.05446,0
-51.23264,-30.05509,0
-51.23274,-30.05552,0
-51.23291,-30.05609,0
-51.23313,-30.05671,0
-51.23333,-30.05718,0
-51.23355,-30.05764,0
-51.23385,-30.05821,0
-51.23415,-30.05872,0
-51.2344,-30.05911,0
-51.23467,-30.05947,0
